id,fetched_at,name,album_type,available_markets_rowid,external_id_upc,copyright_c,copyright_p,label,popularity,release_date,release_date_precision,total_tracks
14jFnlreJb9BsKpaCAWEm0,2025-03-13 00:00:00.000000 +00:00,Tears,single,3,196872596748,,"(P) 2024 FAX Records, under exclusive license to Epic Records, a division of Sony Music Entertainment",46415820-5265-636f-7264-732f45706963,41,2024-10-09,day,1
06oN7xkWw9ZJcbK6tIAI71,2025-03-13 00:00:00.000000 +00:00,Girls Need Love (Girls Mix),single,2,00602458692976,© 2023 LVRN/Interscope Records,℗ 2023 LVRN/Interscope Records,LVRN/Interscope Records,44,2023-10-20,day,5
2N8jO8NkQ0pUyA0MFqRZM6,2025-03-13 00:00:00.000000 +00:00,Getting Late,single,3,886449251247,,"(P) 2021 FAX Records, under exclusive license to Epic Records, a division of Sony Music Entertainment",46415820-5265-636f-7264-732f45706963,41,2019-10-25,day,1
6Uq5Pk9aQB5hM4hiFOvdOq,2025-03-13 00:00:00.000000 +00:00,Overdue (feat. DJ Lag & Kooldrink),single,3,886449564132,,"(P) 2021 FAX Records, under exclusive license to Epic Records, a division of Sony Music Entertainment",46415820-5265-636f-7264-732f45706963,35,2021-09-24,day,1
7Bv6Vg8y1Cwl7b9TV1xSqQ,2025-03-13 00:00:00.000000 +00:00,Piano Republik,album,38,5056556123378,2023 Major Lazer Records under exclusive license to Because Music,2023 Major Lazer Records under exclusive license to Because Music,Major Lazer Records,39,2023-03-24,day,9
39VFIViSgxPiIsiYvD4nzL,2025-03-13 00:00:00.000000 +00:00,THATA USHAKA,single,3,196589722980,,"(P) 2022 South Africa - New Money Gang Records, exclusively distributed under Sony Music Entertainment Africa (Pty) Ltd",New Money Gang Records,38,2022-12-09,day,2
7LZDrSxVlyIXv2tVKmB5Nf,2025-03-13 00:00:00.000000 +00:00,Amukelani,album,3,0757572942947,© 2022 Kelvin Momo Productions,℗ 2022 Kelvin Momo Productions,Kelvin Momo Productions,54,2022-12-09,day,26
4K9dtInn4pfpearduIBxrU,2025-03-13 00:00:00.000000 +00:00,Amapiano: East Meets South,compilation,3,0757572942282,© 2022 Exodus Entertainment,℗ 2022 Exodus Entertainment,Exodus Entertainment,30,2022-12-09,day,9
7nXYx6bxFcyqnJENfgdEkc,2025-03-13 00:00:00.000000 +00:00,DALI DALI,album,3,196871472715,,"(P) 2023 South Africa - New Money Gang Records, exclusively distributed under Sony Music Entertainment Africa (Pty) Ltd",New Money Gang Records,38,2023-10-06,day,12
0dSB2LstksZRA0adSfyTbV,2025-03-13 00:00:00.000000 +00:00,La Di,single,3,0757572904525,© 2020 The G Frequency Record,℗ 2020 The G Frequency Record,The G Frequency Record,28,2020-02-21,day,1
706mYHElAsR2MfcehZt2PA,2025-03-13 00:00:00.000000 +00:00,Anxiety,single,2,00602478069987,"© 2025 Top Dawg Entertainment, LLC, under exclusive license to UMG Recordings, Inc.","℗ 2025 Top Dawg Entertainment, LLC, under exclusive license to UMG Recordings, Inc.",Top Dawg Entertainment/Capitol Records,78,2025-03-05,day,2
2zjk45mVWiAZILHTUmR0ON,2025-03-13 00:00:00.000000 +00:00,Bara Bada Bastu,single,4,5021732655974,© 2025 Warner Music Sweden AB,℗ 2025 Warner Music Sweden AB,WM Sweden,68,2025-02-21,day,1
38PKSUSFXnO4mbUhLC4ELZ,2025-03-13 00:00:00.000000 +00:00,Sorry I'm Here For Someone Else,single,4,054391235039,"Night Street Records/Warner Records, © 2025 Warner Records Inc.","Night Street Records/Warner Records, ℗ 2025 Warner Records Inc.","Night Street Records, Inc./Warner Records Inc.",72,2025-02-27,day,1
1O6p1ZEHM8cCQYv3cZfYdq,2025-03-13 00:00:00.000000 +00:00,Bullerbyn är död,single,3,196872804836,,(P) 2025 Simon Superti under exclusive license to Sony Music Entertainment Sweden AB,Sony Music Sweden,56,2025-01-31,day,1
1vWMw6pu3err6qqZzI3RhH,2025-03-13 00:00:00.000000 +00:00,Ruby,album,39,196872890983,,"(P) 2025 Columbia Records, a Division of Sony Music Entertainment, under exclusive license from OA ENTERTAINMENT, INC.",OA Entertainment/Columbia,87,2025-03-07,day,15
5WVwKAUf52Lo1QxZLOYTFj,2025-03-13 00:00:00.000000 +00:00,4f6e2061-6e64-204f-6e20-616e64204f6e,single,2,00602475861294,"© 2025 Mitt Hjärta Music AB, under exclusive license to Universal Music AB","℗ 2025 Mitt Hjärta Music AB, under exclusive license to Universal Music AB",Universal Music AB,62,2025-02-07,day,1
7GqD8aNB4BFJnOIyFM7BRr,2025-03-13 00:00:00.000000 +00:00,Bop,single,3,196872908671,,(P) 2025 Hoss Music under exclusive license to Sony Music Entertainment Sweden AB,Hoss Music,46,2025-02-28,day,1
3ifaviRvCs4EvVTAneLnYn,2025-03-13 00:00:00.000000 +00:00,Bender,single,4,5034644464053,2025 Søte og Rare´ Records,2025 Søte og Rare´ Records,Søte og Rare´ Records,55,2025-02-28,day,1
3vYIwRY2034ADqRskGJpFr,2025-03-13 00:00:00.000000 +00:00,Skriker mitt namn,single,3,196872784923,,(P) 2025 21:47 under exclusive license to Sony Music Entertainment Sweden AB,Sony Music Sweden,54,2025-01-17,day,1
6xomx5ekO7qHDvDh57rZ5S,2025-03-13 00:00:00.000000 +00:00,Ordinary,single,4,075679619075,© 2025 Atlantic Recording Corporation,℗ 2025 Atlantic Recording Corporation,41746c61-6e74-6963-2052-65636f726473,79,2025-02-07,day,1
3w32SV56JvtJXsrYtThwzP,2025-03-13 00:00:00.000000 +00:00,536f2043-6c6f-7365-2054-6f2057686174,album,3,196872648911,,"(P) 2025 RCA Records, a division of Sony Music Entertainment",RCA Records Label,89,2025-02-21,day,15
2jlobVYL62mvN3Wm4XvJJQ,2025-03-13 00:00:00.000000 +00:00,QURBANI (KOM TBX),single,3,7300343304203,2025 Y4ska,2025 Y4ska,Y4ska,51,2025-01-10,day,1
1zQJ4WlT5SLCNZNrMErnwb,2025-03-13 00:00:00.000000 +00:00,San Francisco Boy,single,4,5021732620989,© 2025 Warner Music Finland,℗ 2025 Warner Music Finland,WM Finland,55,2025-01-31,day,1
3OxfaVgvTxUTy7276t7SPU,2025-03-13 00:00:00.000000 +00:00,Hurry Up Tomorrow,album,2,00602475830641,"© 2025 The Weeknd XO Music ULC, marketed by Republic Records, a division of UMG Recordings, Inc.","℗ 2025 The Weeknd XO Music ULC, marketed by Republic Records, a division of UMG Recordings, Inc.",XO / Republic Records,92,2025-01-31,day,22
1qKGMnxUe2kVwG096pTR7U,2025-03-13 00:00:00.000000 +00:00,blossom,single,3,7330065544724,ai sayuri,ai sayuri,ai sayuri,37,2023-12-15,day,1
0Fo160cTKdluGDAueV4aAy,2025-03-13 00:00:00.000000 +00:00,Längesen,single,4,5021732591425,© 2024 Geten Ruben AB under exclusive license to BIG DROP Music a division of Warner Music Sweden AB,℗ 2024 Geten Ruben AB under exclusive license to BIG DROP Music a division of Warner Music Sweden AB,WM Sweden,56,2024-12-25,day,1
1vwBrTS2u2X0FPRQcjinhe,2025-03-13 00:00:00.000000 +00:00,Tur i oturen,single,3,196872770629,,"(P) 2025 Milkshake, a division of Sony Music Entertainment AB",Milkshake,48,2025-01-24,day,1
7kFyd5oyJdVX2pIi6P4iHE,2025-03-13 00:00:00.000000 +00:00,rosie,album,40,075679629197,© 2024 ROSÉ under exclusive license to Atlantic Recording Corporation for the World excluding Korea,℗ 2024 ROSÉ under exclusive license to Atlantic Recording Corporation for the World excluding Korea,41746c61-6e74-6963-2052-65636f726473,87,2024-12-06,day,12
4gyYKUIAOEcP50RM1Sjzj6,2025-03-13 00:00:00.000000 +00:00,Show Me Love,single,3,021865185794,2025 Bamboo Artists,2025 Bamboo Artists,Bamboo Artists,73,2025-02-07,day,1
5a450MS1eKGQQAsqgvsZ6J,2025-03-13 00:00:00.000000 +00:00,Forever Young,single,4,5021732519450,"Under License to Warner Music UK Limited, © 2024 What A DJ Ltd & Budde Alphaville GmbH,","Under license to Warner Music UK Limited, ℗ 2024 What A DJ Ltd & Budde Alphaville GmbH,",Parlophone UK,70,2024-10-18,day,2
3XyCo0tUkIHQ2vRDDlBgWy,2025-03-13 00:00:00.000000 +00:00,Revolution,single,4,5021732639585,© 2025 Warner Music Sweden AB,℗ 2025 Warner Music Sweden AB,WM Sweden,60,2025-02-21,day,3
43VRsfHXsZh1BUxfNO0RZN,2025-03-13 00:00:00.000000 +00:00,Hush Hush,single,4,5034644403786,2025 Emperial AB under exclusive distribution to Warner Music Sweden AB,2025 Emperial AB under exclusive distribution to Warner Music Sweden AB,Emperial AB,59,2025-01-31,day,1
6kvSdLjli85tMwW4jlCN0o,2025-03-13 00:00:00.000000 +00:00,I've Tried Everything But Therapy (Part 2),album,4,093624836032,© 2025 SWIMS Int. under exclusive license to Warner Records Inc.,℗ 2025 SWIMS Int. under exclusive license to Warner Records Inc.,Warner Records,80,2025-01-24,day,13
46WcOMzRtUPDPt55G0Osjm,2025-03-13 00:00:00.000000 +00:00,Helvete!,single,3,196872853117,,(P) 2025 Korpstaden Produktion AB under exclusive license to Sony Music Entertainment Sweden AB,Korpstaden Produktion,44,2025-02-28,day,1
6xeArYtgNeWryc5C0xOME3,2025-03-13 00:00:00.000000 +00:00,Okej att dö,album,4,5021732580528,© 2025 Miriam Bryant under exclusive license to Warner Music Sweden AB,℗ 2025 Miriam Bryant under exclusive license to Warner Music Sweden AB,WM Sweden,56,2025-01-31,day,11
3Dx1IXTwJVIMkEzVMSSSrp,2025-03-13 00:00:00.000000 +00:00,Restless Mind,album,4,075679629432,© 2024 Sam Barber under exclusive license to Lockeland Springs/Atlantic Recording Corporation,℗ 2024 Sam Barber under exclusive license to Lockeland Springs/Atlantic Recording Corporation,Lockeland Springs/Atlantic,80,2024-11-01,day,28
4lYqiJcxx3bhcZ076VRyjG,2025-03-13 00:00:00.000000 +00:00,Lost and found,single,3,196872454529,,"(P) 2024 Milkshake, a division of Sony Music Entertainment AB",Milkshake,55,2024-09-20,day,1
1L8q23sIBg9hklgZwbHyVX,2025-03-13 00:00:00.000000 +00:00,Viva La Vida,single,3,198478203303,2024 Soppgiro inc. In Collaboration With Liso Records,2024 Soppgiro inc. In Collaboration With Liso Records,Soppgiro inc. In Collaboration With Liso Records,55,2024-03-15,day,1
7cBvtedB1E62VoOdnGx51w,2025-03-13 00:00:00.000000 +00:00,Good News,single,3,197342797344,2024 American Dogwood / EMPIRE,2024 American Dogwood / EMPIRE,American Dogwood / EMPIRE,69,2024-11-15,day,1
1X0XJXpMfjUXThe9Gm5lot,2025-03-13 00:00:00.000000 +00:00,Believe me,single,4,5021732590527,© 2025 Warner Music Sweden AB,℗ 2025 Warner Music Sweden AB,WM Sweden,58,2025-02-14,day,1
1yCaTHv9EDvzA8hIDKIAB9,2025-03-13 00:00:00.000000 +00:00,"Livet, döden, skiten däremellan",album,3,196872412963,,(P) 2024 Pistol Packin' Music under exclusive license to Sony Music Sweden Entertainment AB,Pistol Packin' Music,56,2024-10-11,day,17
0TxewlKVKdpP18dGg279ep,2025-03-13 00:00:00.000000 +00:00,Love Somebody,single,2,00602475235491,"© 2024 Big Loud Records, under exclusive license to Mercury Records/Republic Records, a division of UMG Recordings, Inc.","℗ 2024 Big Loud Records, under exclusive license to Mercury Records/Republic Records, a division of UMG Recordings, Inc.",Big Loud Records / Mercury Records / Republic Records,75,2024-10-18,day,1
1cVpXZnVWHTDUuY8kW6x8M,2025-03-13 00:00:00.000000 +00:00,"You'll Be Alright, Kid (Chapter 1)",album,4,075679632234,© 2024 Atlantic Recording Corporation,℗ 2024 Atlantic Recording Corporation,41746c61-6e74-6963-2052-65636f726473,82,2024-09-27,day,10
1dcYIocFl8vQhh8uOUm7FI,2025-03-13 00:00:00.000000 +00:00,DNA,single,3,7300343812227,2025 G1ocatore,2025 G1ocatore,G1ocatore,48,2025-02-28,day,1
7dGKpA9bFVYoVEKKsX2VMK,2025-03-13 00:00:00.000000 +00:00,Någon kommer älska dig igen,single,4,5021732618696,© 2025 RR RECORDS under exclusive license to Asylum Nordics a division of Warner Music Sweden,℗ 2025 RR RECORDS under exclusive license to Asylum Nordics a division of Warner Music Sweden,WM Sweden,44,2025-02-07,day,1
3OZbxEkAX6R7CV2lcVwgKj,2025-03-13 00:00:00.000000 +00:00,Lucky Luciano,single,4,5034644395852,2025 Paid in Full Records under exclusive distribution to Asylum Nordics/ADA Nordic,2025 Paid in Full Records under exclusive distribution to Asylum Nordics/ADA Nordic,23,52,2025-01-17,day,1
5hugldJAwORdDcefCzMLuf,2025-03-13 00:00:00.000000 +00:00,Jag önskar jag brydde mig mer... men det gör jag egentligen,album,2,00602475451679,"© 2024 Levenum AB, under exclusive license to Universal Music AB","℗ 2024 Levenum AB, under exclusive license to Universal Music AB",Universal Music AB,64,2024-10-28,day,20
6egBeCLeGITzGSo5VyRjwZ,2025-03-13 00:00:00.000000 +00:00,A Bar Song (Tipsy),single,3,197342551922,2024 American Dogwood / EMPIRE,2024 American Dogwood / EMPIRE,American Dogwood / EMPIRE,75,2024-04-12,day,1
4BbsHmXEghoPPevQjPnHXx,2025-03-13 00:00:00.000000 +00:00,F-1 Trillion,album,2,00602465897128,"© 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.","℗ 2024 Mercury Records/Republic Records, a division of UMG Recordings, Inc.",Mercury Records / Republic Records,80,2024-08-15,day,18
33rzuTJRX0CgBpaPUiW0e0,2025-03-13 00:00:00.000000 +00:00,Wavy Baby,single,2,00602478048333,"© 2025 Kelian, under exclusive license to Universal Music AB","℗ 2025 Kelian, under exclusive license to Universal Music AB",Universal Music AB,42,2025-03-07,day,1
5JjnoGJyOxfSZUZtk2rRwZ,2025-03-13 00:00:00.000000 +00:00,Not Like Us,single,2,00602465779974,"© 2024 Kendrick Lamar, under exclusive license to Interscope Records","℗ 2024 Kendrick Lamar, under exclusive license to Interscope Records","Kendrick Lamar, under exclusive license to Interscope Records",85,2024-05-04,day,1
7nacKlk586eLRBSIsrk9DB,2025-03-13 00:00:00.000000 +00:00,I've Tried Everything But Therapy (Part 1),album,4,093624856771,© 2023 SWIMS Int. under exclusive license to Warner Records Inc.,℗ 2023 SWIMS Int. under exclusive license to Warner Records Inc.,Warner Records,84,2023-09-15,day,10
3QOTSHOekBcuSL4n53DbkB,2025-03-13 00:00:00.000000 +00:00,I'm Yours,single,3,7350110873562,32303235-2054-454e-2052-65636f726473,32303235-2054-454e-2052-65636f726473,TEN Records,51,2025-02-28,day,1
6FDDd5kzWGXVm1qbKRGqEg,2025-03-13 00:00:00.000000 +00:00,Handen i fickan fast jag bryr mig,album,8,00602537547302,"© 2013 Veronica Maggio AB, Under exclusive license to Universal Music AB","℗ 2013 Veronica Maggio AB, Under exclusive license to Universal Music AB",Universal Music AB,60,2013-01-01,day,11
0SzoksypeognxYJJOJEYip,2025-03-13 00:00:00.000000 +00:00,MUTT,album,2,00602475241829,"© 2024 UMG Recordings, Inc. & EZMNY Records, LLC","℗ 2024 UMG Recordings, Inc. & EZMNY Records, LLC",EZMNY Records/Motown Records,74,2024-09-27,day,14
15gT6ikjvzrlIxQ5eTpqLJ,2025-03-13 00:00:00.000000 +00:00,The Days (NOTION Remix),single,2,00602475470816,"© 2024 Chrystal, under exclusive licence to Universal Music Operations Limited","℗ 2024 Chrystal, under exclusive licence to Universal Music Operations Limited",Polydor Records,78,2024-11-08,day,2
51dVwp68x0e1GZNOgE7hyK,2025-03-13 00:00:00.000000 +00:00,I'll Do It (feat. Pitbull),single,4,5034644434513,"2025 Pratt Productions, LLC, under exclusive license to ADA","2025 Pratt Productions, LLC, under exclusive license to ADA",Pratt Productions,49,2025-02-06,day,1
3a9qH2VEsSiOZvMrjaS0Nu,2025-03-13 00:00:00.000000 +00:00,how i'm feeling now,album,3,190295229993,"An Asylum Records UK release, © 2020 Warner Music UK Limited","An Asylum Records UK release, ℗ 2020 Warner Music UK Limited",Atlantic Records UK,70,2020-05-15,day,11
3uTpTaMOynCYKV5AtgeO2U,2025-03-13 00:00:00.000000 +00:00,This Wasn't Meant For You Anyway,album,2,00602465730210,"© 2024 Day One Music Limited, under exclusive licence to Universal Music Operations Limited","℗ 2024 Day One Music Limited, under exclusive licence to Universal Music Operations Limited",Universal-Island Records Ltd.,79,2024-06-21,day,11
2keOrQb8yTI0WjBUZXJCMw,2025-03-13 00:00:00.000000 +00:00,Ms. Whitman,single,3,4062851120418,2025 B.H.A.D. Music/Hitmaker Distro,2025 B.H.A.D. Music/Hitmaker Distro,B.H.A.D. Music,69,2025-02-25,day,1
7L2vCH0rBeI5pKefCgWcV9,2025-03-13 00:00:00.000000 +00:00,La La La,single,41,00602537377848,"© 2013 Naughty Boy Recordings Limited, under exclusive licence to Virgin Records Ltd","℗ 2013 Naughty Boy Recordings Limited, under exclusive licence to Virgin Records Ltd",Virgin Records Ltd,66,2013-01-01,day,5
30h62oCDd1lhOsJibIFieh,2025-03-13 00:00:00.000000 +00:00,We Hug Now,single,42,00602478070297,"© 2025 Sydney Rose, under exclusive license to Mercury Records, a division of UMG Recordings, Inc.","℗ 2025 Sydney Rose, under exclusive license to Mercury Records, a division of UMG Recordings, Inc.",Sydney Rose,64,2025-02-13,day,1
6KaEpgeZQF6ZVVAmSoZUrb,2025-03-13 00:00:00.000000 +00:00,536f2043-6c6f-7365-2054-6f2057686174,album,3,196872870299,,"(P) 2025 RCA Records, a division of Sony Music Entertainment",RCA Records Label,84,2025-02-24,day,16
60UzB8mOCMpc7xkuJE6Bwc,2025-03-13 00:00:00.000000 +00:00,Alligator Bites Never Heal,album,2,00602475136279,"© 2024 Top Dawg Entertainment, LLC, under exclusive license to UMG Recordings, Inc.","℗ 2024 Top Dawg Entertainment, LLC, under exclusive license to UMG Recordings, Inc.",Top Dawg Entertainment/Capitol Records,87,2024-08-30,day,19
4a5Ish6byHaL3tgidsSrG3,2025-03-13 00:00:00.000000 +00:00,"Glee: The Music, The Complete Season One",compilation,3,884977753752,,(P) 2010 Twentieth Century Fox Film Corporation,Columbia,55,2010-09-14,day,100
481b8swYvZsQbTNUfxpkiT,2025-03-13 00:00:00.000000 +00:00,Nosebleeds,single,2,00602475930341,"© 2025 Top Dawg Entertainment, LLC, under exclusive license to UMG Recordings, Inc.","℗ 2025 Top Dawg Entertainment, LLC, under exclusive license to UMG Recordings, Inc.",Top Dawg Entertainment/Capitol Records,66,2025-02-03,day,1
5K79FLRUCSysQnVESLcTdb,2025-03-13 00:00:00.000000 +00:00,DeBÍ TiRAR MáS FOToS,album,3,199066342442,(C) 2024 Rimas Entertainment LLC.,(P) 2024 Rimas Entertainment LLC.,Rimas Entertainment LLC.,100,2025-01-05,day,17
2pBq9bR5JzslASyvcQDRq8,2025-03-13 00:00:00.000000 +00:00,Safety Net,single,4,5021732463845,"Under exclusive license to Warner Music UK, © 2024 Bea and her Business","Under exclusive license to Warner Music UK, ℗ 2024 Bea and her Business",Warner Records,57,2024-09-13,day,1
1tiBNNEW1WPa59sVZ71Ers,2025-03-13 00:00:00.000000 +00:00,Controversee…That's Life…and That's the Way It Is,album,3,892496001353,"1996 Power Entertainment, Inc.","1996 Power Entertainment, Inc.","Power Entertainment, Inc.",48,1996-10-29,day,18
1pnm9zBlblhTRlE46ItLzU,2025-03-13 00:00:00.000000 +00:00,CAN'T RUSH GREATNESS,album,3,196872591545,,"(P) 2025 Columbia Records, a Division of Sony Music Entertainment, under exclusive license from CC4L Limited",Columbia,83,2025-01-24,day,17
44zQnmrFcPCmPp6NLMfTuz,2025-03-13 00:00:00.000000 +00:00,Hozier (Special Edition),album,43,00602547648532,"© 2015 Rubyworks Limited, under assignment to Island Records, a division of Universal Music Operations Limited","℗ 2015 Rubyworks Limited, under assignment to Island Records, a division of Universal Music Operations Limited",Universal-Island Records Ltd.,69,2014-09-19,day,26
6J3qzhviHgjLxhL8Bk5CRy,2025-03-13 00:00:00.000000 +00:00,Mufasa: The Lion King (Original Motion Picture Soundtrack),album,2,00050087565190,"© 2024 Disney Enterprises, Inc.",℗ 2024 Walt Disney Records,Walt Disney Records,70,2024-12-13,day,7
34K1Kvskt9arWy8E1Gz3Lw,2025-03-13 00:00:00.000000 +00:00,Faith,album,3,884977782479,,(P) 2010 Sony Music Entertainment UK Limited,Epic,68,1987-10-30,day,10
1ldMfY7Pe1ap39wvPtpo25,2025-03-13 00:00:00.000000 +00:00,Weathervane,single,3,198704208805,© 2024 Position Music,℗ 2024 Position Music,Position Music,63,2024-11-15,day,1
0qSnoidTmCP0hQC89oMS7S,2025-03-13 00:00:00.000000 +00:00,Who are you?,single,3,644401181229,2024 Saga Faye,2024 Saga Faye,Saga Faye,60,2024-11-28,day,1
2R9Q7MynhyFU9yOqh7JuPq,2025-03-13 00:00:00.000000 +00:00,Tweaker,single,2,00602475831365,"© 2025 Li'Angelo Ball, under exclusive license to Def Jam Recordings, a division of UMG Recordings, Inc.","℗ 2025 Li'Angelo Ball, under exclusive license to Def Jam Recordings, a division of UMG Recordings, Inc.",LiAngelo Ball (G3) PS/Def Jam,72,2025-01-03,day,1
7uHRbgqvex9BqH4GUkxZog,2025-03-13 00:00:00.000000 +00:00,FIESTA,single,2,00602475703136,"© 2025 Grind Gang Music, under exclusive license to Universal Music AB","℗ 2025 Grind Gang Music, under exclusive license to Universal Music AB",Universal Music AB,47,2025-01-03,day,1
44ePwTuWK88vnalqutqJEG,2025-03-13 00:00:00.000000 +00:00,Fever To Tell (Deluxe Remastered),album,2,00602567028369,"© 2017 UMG Recordings, Inc.","℗ 2017 UMG Recordings, Inc.",Yeah Yeah Yeahs - Fever to Tell PS,63,2003-04-29,day,29
5oT7xqbRbQCevZ0XC5aBFu,2025-03-13 00:00:00.000000 +00:00,This Is How Tomorrow Moves,album,3,196922946356,© 2024 Dirty Hit,℗ 2024 Dirty Hit,Dirty Hit,78,2024-08-09,day,14
5xnNLxIsj8uLXhC5BScEMI,2025-03-13 00:00:00.000000 +00:00,All My Love,single,2,00602475795629,"© 2025 L3V3L LLC, under exclusive license to Universal Music AB","℗ 2025 L3V3L LLC, under exclusive license to Universal Music AB",Universal Music AB,40,2025-01-17,day,1
